location_name,location_region,location_country,location_lat,location_lon,location_tz_id,location_localtime_epoch,location_localtime,hour_time_epoch,hour_time,hour_temp_c,hour_temp_f,hour_is_day,hour_condition_text,hour_condition_icon,hour_condition_code,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_snow_cm,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph,hour_uv,hour_short_rad,hour_diff_rad,hour_dni,hour_gti,hour_aqi_co,hour_aqi_no2,hour_aqi_o3,hour_aqi_so2,hour_aqi_pm2_5,hour_aqi_pm10,hour_aqi_us_epa_index,hour_aqi_gb_defra_index
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780817400,2026-06-07 13:00,40.2,104.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.0,20.9,182,S,1000.0,29.53,0.0,0.0,0.0,37,19,47.7,117.9,40.2,104.4,47.7,117.9,22.7,72.8,0,0,0,0,10.0,6.0,14.9,24.0,6.8,881.62,230.4,802.34,854.84,356.0,4.4,157.0,15.1,33.1,39.3,2.0,3.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780821000,2026-06-07 14:00,40.4,104.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.9,22.3,178,S,999.0,29.5,0.0,0.0,0.0,36,17,47.9,118.2,40.4,104.7,47.9,118.2,22.6,72.7,0,0,0,0,10.0,6.0,15.9,25.7,3.3,854.0,179.12,727.8,811.42,378.0,4.9,153.0,14.2,35.0,42.4,2.0,3.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780824600,2026-06-07 15:00,39.7,103.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,16.3,26.3,169,S,998.0,29.48,0.0,0.0,0.0,38,11,47.4,117.4,39.7,103.5,47.4,117.4,22.9,73.3,0,0,0,0,10.0,6.0,18.8,30.2,1.8,783.62,184.74,605.02,738.49,412.0,6.6,138.0,12.6,32.5,39.6,2.0,3.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780828200,2026-06-07 16:00,37.7,99.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,18.6,29.9,167,SSE,998.0,29.48,0.0,0.0,0.0,45,9,45.8,114.4,37.7,99.9,45.8,114.4,23.8,74.8,0,0,0,0,10.0,6.0,21.4,34.4,0.8,705.7,174.9,533.42,664.92,456.0,9.0,117.0,10.7,31.4,38.3,2.0,3.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780831800,2026-06-07 17:00,35.1,95.1,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,20.1,32.4,180,S,999.0,29.49,0.07,0.0,0.0,55,88,43.2,109.8,35.1,95.1,43.2,109.8,24.7,76.4,1,73,0,0,10.0,6.0,24.8,40.0,0.1,623.52,153.34,498.77,591.68,508.0,11.1,99.0,9.3,36.0,41.2,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780835400,2026-06-07 18:00,32.7,90.8,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,13.4,21.6,173,S,1001.0,29.56,0.13,0.01,0.0,67,77,40.8,105.5,32.7,90.8,40.8,105.5,25.7,78.2,1,73,0,0,10.0,6.0,17.6,28.3,0.0,0.0,0.0,0.0,0.0,586.0,12.3,88.0,9.1,43.4,47.7,3.0,5.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780839000,2026-06-07 19:00,31.9,89.4,0,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/night/200.png,1087,13.4,21.6,140,SE,1002.0,29.59,0.02,0.0,0.0,72,87,40.2,104.4,31.9,89.4,40.2,104.4,26.1,79.0,0,11,0,0,9.0,5.0,17.6,28.3,0.0,0.0,0.0,0.0,0.0,672.0,13.1,81.0,9.4,38.4,42.6,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780842600,2026-06-07 20:00,31.3,88.4,0,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/night/200.png,1087,15.0,24.1,158,SSE,1002.0,29.58,0.0,0.0,0.0,75,38,39.7,103.4,31.3,88.4,39.7,103.4,26.3,79.4,0,4,0,0,9.0,5.0,19.5,31.4,0.0,0.0,0.0,0.0,0.0,707.0,13.7,76.0,9.6,37.6,41.6,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780846200,2026-06-07 21:00,31.1,88.0,0,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/night/200.png,1087,15.2,24.5,167,SSE,1002.0,29.6,0.0,0.0,0.0,76,40,39.4,103.0,31.1,88.1,39.4,103.0,26.4,79.6,0,5,0,0,9.0,5.0,20.1,32.3,0.0,0.0,0.0,0.0,0.0,651.0,14.1,72.0,9.2,39.3,43.3,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780849800,2026-06-07 22:00,30.8,87.5,0,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/night/200.png,1087,15.4,24.8,181,S,1003.0,29.6,0.0,0.0,0.0,77,52,38.9,102.0,30.8,87.5,38.9,102.0,26.4,79.5,0,6,0,0,9.0,5.0,20.9,33.6,0.0,0.0,0.0,0.0,0.0,545.0,14.4,69.0,8.6,38.8,43.1,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780853400,2026-06-07 23:00,30.8,87.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.8,20.5,170,S,1002.0,29.58,0.0,0.0,0.0,76,9,38.6,101.5,30.8,87.5,38.6,101.5,26.2,79.1,0,3,0,0,10.0,6.0,17.4,28.1,0.0,0.0,0.0,0.0,0.0,454.0,14.6,68.0,8.0,37.4,41.9,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780857000,2026-06-08 00:00,30.6,87.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.8,20.5,160,SSE,1001.0,29.56,0.0,0.0,0.0,77,10,38.1,100.6,30.6,87.0,38.1,100.6,26.1,79.1,0,3,0,0,10.0,6.0,17.7,28.5,0.0,0.0,0.0,0.0,0.0,399.0,14.6,69.0,7.5,37.7,42.6,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780860600,2026-06-08 01:00,30.3,86.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.8,20.5,161,SSE,1000.0,29.54,0.0,0.0,0.0,79,10,37.9,100.2,30.3,86.5,37.9,100.2,26.3,79.3,0,3,0,0,10.0,6.0,17.9,28.7,0.0,0.0,0.0,0.0,0.0,360.0,14.5,71.0,7.1,39.5,44.8,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780864200,2026-06-08 02:00,30.1,86.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.6,18.7,166,SSE,1000.0,29.53,0.0,0.0,0.0,81,9,37.7,99.9,30.1,86.1,37.7,99.9,26.4,79.6,0,4,0,0,10.0,6.0,16.3,26.3,0.0,0.0,0.0,0.0,0.0,339.0,15.0,71.0,7.1,40.2,46.1,2.0,4.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780867800,2026-06-08 03:00,29.9,85.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.6,18.7,167,SSE,1000.0,29.53,0.0,0.0,0.0,82,10,37.5,99.4,29.9,85.9,37.5,99.4,26.4,79.6,0,4,0,0,10.0,6.0,16.5,26.6,0.0,0.0,0.0,0.0,0.0,339.0,17.1,66.0,7.8,42.1,48.0,3.0,5.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780871400,2026-06-08 04:00,29.9,85.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.0,17.6,174,S,1000.0,29.54,0.0,0.0,0.0,82,11,37.4,99.4,29.9,85.8,37.4,99.4,26.5,79.7,0,4,0,0,10.0,6.0,15.6,25.1,0.0,0.0,0.0,0.0,0.0,359.0,19.8,60.0,8.9,43.3,49.2,3.0,5.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780875000,2026-06-08 05:00,30.1,86.1,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.9,19.1,170,S,1000.0,29.54,0.0,0.0,0.0,82,13,37.9,100.3,30.1,86.1,37.9,100.3,26.6,79.9,0,4,0,0,10.0,6.0,16.3,26.2,0.1,2.64,1.34,0.0,1.31,394.0,21.0,60.0,10.3,50.3,56.7,3.0,6.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780878600,2026-06-08 06:00,31.5,88.7,1,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,14.1,22.7,181,S,1001.0,29.55,0.0,0.0,0.0,75,27,40.2,104.3,31.5,88.7,40.2,104.3,26.5,79.7,0,3,0,0,9.0,5.0,17.2,27.6,0.6,174.16,44.75,0.0,44.37,462.0,19.4,68.0,11.9,51.1,57.7,3.0,6.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780882200,2026-06-08 07:00,33.7,92.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.4,24.8,188,S,1001.0,29.55,0.0,0.0,0.0,63,5,42.7,108.8,33.7,92.7,42.7,108.8,25.8,78.4,0,1,0,0,10.0,6.0,17.8,28.6,1.8,283.02,52.8,0.0,52.95,545.0,16.2,83.0,13.8,47.1,54.6,3.0,5.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780885800,2026-06-08 08:00,36.0,96.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,14.8,23.8,197,SSW,1001.0,29.55,0.0,0.0,0.0,52,5,44.7,112.5,36.1,96.9,44.7,112.5,24.7,76.5,0,1,0,0,10.0,6.0,17.0,27.3,3.8,388.54,59.93,0.0,60.61,594.0,13.2,101.0,15.6,46.3,54.7,3.0,5.0
Kolkata,West Bengal,India,22.5697,88.3697,Asia/Kolkata,1780755532,2026-06-06 19:48,1780889400,2026-06-08 09:00,38.0,100.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.4,21.6,201,SSW,1000.0,29.54,0.0,0.0,0.0,44,4,46.1,115.0,38.0,100.4,46.1,115.0,23.7,74.7,0,0,0,0,10.0,6.0,15.4,24.8,5.9,485.66,63.94,24065.7,4270.6,577.0,10.6,126.0,17.2,45.8,54.4,3.0,5.0
